targeting,cost,searchTerm,unitsSoldClicks1d,adGroupName,campaignId,clicks,purchases1d,sales1d,impressions,campaignName,adGroupId
"asin=""B0FMF4CWX9""",30.14,18 herbs hair oil,0,Ad Group - 10/2/2026 14:41:10.849,77553745435511,1,0,0,76,SP-PT-Hair Revitaliser-(Forest Essential),546641353074475
loose-match,4.75,500gm face massage clean,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,1,SPA-Face Scrub,441760799846673
face scrub,19.5,a good face scrub,0,Ad Group - 12/12/2025 16:55:23.598,422854550275428,1,0,0,3,SP-KT-Kesar Chandan Scrub,503396541527413
"asin=""B0CV79NBBK""",35.53,a.d.s face and body cleansing scrub gel papaya,0,Ad Group - 26/12/2025 14:17:32.668,409719708082570,1,0,0,4,SP-PT-Face Scrub,530622467560381
face scrub,5.62,aaranya face scrub,0,Ad Group - 12/12/2025 16:55:23.598,422854550275428,1,0,0,5,SP-KT-Kesar Chandan Scrub,503396541527413
substitutes,16.74,ads face and body cleansing scrub gel,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,12,SPA-Face Scrub,441760799846673
pigmentation cream,27.78,advanced anti pigmentation cream,0,Ad Group - 2/3/2026 13:45:41.026,179650559035714,2,0,0,8,SP-KT-Night & Day Cream,418846667332067
loose-match,9.84,aharuvi skin superfood,0,Ad Group - 3/11/2025 14:02:31.989,482889088374664,1,0,0,3,SPA-Facial Oil,477787551243730
substitutes,16.74,akankha tanujjal scrub,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,5,SPA-Face Scrub,441760799846673
substitutes,16.02,akansha herbal tanujjol scrubber,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,6,SPA-Face Scrub,441760799846673
substitutes,16.63,akhankha tanujjal scrub,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,2,SPA-Face Scrub,441760799846673
amla hair oil,9.72,amla hair oil organic,0,Ad Group - 8/12/2025 13:35:16.598,311876590865493,1,0,0,1,SP-KT-Hair Revitaliser,506653995083011
"asin=""B0CV79NBBK""",31.82,amway scrub for face,0,Ad Group - 26/12/2025 14:17:32.668,409719708082570,1,0,0,6,SP-PT-Face Scrub,530622467560381
anti ageing oil for face massage,17.1,anti ageing oil for face massage,0,Ad Group - 2/3/2026 12:53:57.975,44818168500186,1,0,0,3,SP-KT-Facial oil,524144331841236
"asin=""B0CV79NBBK""",43.46,anti aging face scrub for women,0,Ad Group - 26/12/2025 14:17:32.668,409719708082570,1,0,0,8,SP-PT-Face Scrub,530622467560381
anti aging night cream,17.04,anti aging night cream for women,0,Ad Group - 2/3/2026 13:45:41.026,179650559035714,1,0,0,3,SP-KT-Night & Day Cream,418846667332067
pigmentation cream,22.07,anti pigmentation cream for women,0,Ad Group - 2/3/2026 13:45:41.026,179650559035714,1,0,0,6,SP-KT-Night & Day Cream,418846667332067
substitutes,16.56,anti tan scrub,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,1,SPA-Face Scrub,441760799846673
substitutes,30.27,apricot scrub for face,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,2,0,0,22,SPA-Face Scrub,441760799846673
"asin=""B0CV79NBBK""",49.82,apricot scrub for face,0,Ad Group - 26/12/2025 14:17:32.668,409719708082570,1,0,0,16,SP-PT-Face Scrub,530622467560381
"asin=""B0CV79NBBK""",41.86,apricots face scrub,0,Ad Group - 26/12/2025 14:17:32.668,409719708082570,1,0,0,4,SP-PT-Face Scrub,530622467560381
face scrub,21.09,arata oatmeal face scrub,0,Ad Group - 12/12/2025 16:55:23.598,422854550275428,1,0,0,1,SP-KT-Kesar Chandan Scrub,503396541527413
pigmentation cream,18.16,arish pigmentation cream,0,Ad Group - 2/3/2026 13:45:41.026,179650559035714,1,0,0,5,SP-KT-Night & Day Cream,418846667332067
face scrub,19.43,arohi face scrub ranikhet,0,Ad Group - 12/12/2025 16:55:23.598,422854550275428,1,0,0,2,SP-KT-Kesar Chandan Scrub,503396541527413
under eye gel,17.91,aroma magic under eye gel,0,Ad Group - 2/3/2026 13:32:37.977,172561906294754,1,0,0,23,SP-KT-Under Eye Gel,531866202636140
"asin=""B0CV79NBBK""",34.7,aroma scrub for face,0,Ad Group - 26/12/2025 14:17:32.668,409719708082570,1,0,0,9,SP-PT-Face Scrub,530622467560381
pigmentation cream,12.02,around mouth pigmentation cream,0,Ad Group - 2/3/2026 13:45:41.026,179650559035714,1,0,0,7,SP-KT-Night & Day Cream,418846667332067
face scrub,16.78,asaya face scrub,1,Ad Group - 12/12/2025 16:55:23.598,422854550275428,1,1,419.49,1,SP-KT-Kesar Chandan Scrub,503396541527413
anti aging night cream,3.66,assure anti-aging night cream,0,Ad Group - 2/3/2026 13:45:41.026,179650559035714,1,0,0,1,SP-KT-Night & Day Cream,418846667332067
face scrub,26.35,auro gold face scrub,0,Ad Group - 12/12/2025 16:55:23.598,422854550275428,1,0,0,2,SP-KT-Kesar Chandan Scrub,503396541527413
brightening scrub,32.72,aveeno brightening scrub,0,Ad Group - 3/3/2026 12:42:43.110,131944279995721,2,0,0,36,SP-KT-Face Scrub 2,293368071987808
face scrub,43.47,ayumcure face scrub,0,Ad Group - 12/12/2025 16:55:23.598,422854550275428,2,0,0,5,SP-KT-Kesar Chandan Scrub,503396541527413
anti aging,5.94,ayurveda blemish cream anti aging cream wrinkles cream,0,Ad group - 5/3/2026 11:07:55.187,61415891603772,1,0,0,1,AD_READY: B0FDL2SCRM skin rejuvenator cream,504647753389281
face scrub,16.8,ayurveda face scrub for glowing skin,0,Ad Group - 12/12/2025 16:55:23.598,422854550275428,1,0,0,1,SP-KT-Kesar Chandan Scrub,503396541527413
pigmentation cream,14.2,ayurveda pigmentation cream,1,Ad Group - 2/3/2026 13:45:41.026,179650559035714,1,1,677.12,4,SP-KT-Night & Day Cream,418846667332067
ayurveda scrub for face,85.53,ayurveda scrub for face,0,Ad Group - 3/3/2026 12:42:43.110,131944279995721,4,0,0,56,SP-KT-Face Scrub 2,293368071987808
"asin=""B01N7VRC5U""",26.98,ayurvedic body scrub,0,Ad Group - 26/12/2025 14:17:32.668,409719708082570,1,0,0,1,SP-PT-Face Scrub,530622467560381
"asin=""B0DGPPCGGG""",21.03,ayurvedic face cream,0,Ad Group - 10/2/2026 14:20:37.032,216827813491463,1,0,0,45,SP-PT-Day Cream-(Forest Essentials),394429305551220
ayurvedic face pack,15.49,ayurvedic face pack powder,0,Ad Group - 2/3/2026 13:03:28.360,22913106144338,1,0,0,2,SP-KT-Face Mask,293912773304118
substitutes,16.74,ayurvedic face scrub,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,1,SPA-Face Scrub,441760799846673
face scrub,98.7,ayurvedic face scrub,0,Ad Group - 12/12/2025 16:55:23.598,422854550275428,5,0,0,14,SP-KT-Kesar Chandan Scrub,503396541527413
"asin=""B08XC9BPD1""",19.66,ayurvedic face wash,1,Ad Group - 10/2/2026 14:36:10.434,275310261322871,1,1,419.49,2,SP-PT-Face Wash-(Forest Essential),396668873295896
ayurvedic face wash,9.89,ayurvedic face wash,0,Ad Group - 2/3/2026 13:39:05.809,165848451288933,1,0,0,3,SP-KT-Face Wash,329565943315869
loose-match,4.46,ayurvedic facescrub for pigmentation nat habit for men,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,2,SPA-Face Scrub,441760799846673
ayurvedic hair oil,9.9,ayurvedic hair oil,0,Ad Group - 8/12/2025 13:35:16.598,311876590865493,1,0,0,1,SP-KT-Hair Revitaliser,506653995083011
pigmentation cream,22.4,ayurvedic pigmentation cream,0,Ad Group - 2/3/2026 13:45:41.026,179650559035714,1,0,0,19,SP-KT-Night & Day Cream,418846667332067
substitutes,33.68,ayurvedic scrub,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,2,0,0,5,SPA-Face Scrub,441760799846673
substitutes,9.45,ayurvedic scrub for women,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,1,SPA-Face Scrub,441760799846673
"asin=""B01N7VRC5U""",33.62,ayurvedic scrub for women,0,Ad Group - 26/12/2025 14:17:32.668,409719708082570,1,0,0,3,SP-PT-Face Scrub,530622467560381
substitutes,15.15,ayurvedic tan removal face pack,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,1,SPA-Face Scrub,441760799846673
under eye gel,16.56,ayurvedic under eye gel,0,Ad Group - 2/3/2026 13:32:37.977,172561906294754,1,0,0,2,SP-KT-Under Eye Gel,531866202636140
ayurvedic under eye gel,41.18,ayurvedic under eye gel,0,Ad Group - 2/3/2026 13:32:37.977,172561906294754,2,0,0,10,SP-KT-Under Eye Gel,531866202636140
substitutes,16.63,b000uvy8ie,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,14,SPA-Face Scrub,441760799846673
substitutes,16.24,b006g84co0,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,23,SPA-Face Scrub,441760799846673
substitutes,16.4,b00791edk6,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,40,SPA-Face Scrub,441760799846673
substitutes,16.68,b00791f97m,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,106,SPA-Face Scrub,441760799846673
substitutes,48.01,b00791ff2q,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,3,0,0,90,SPA-Face Scrub,441760799846673
substitutes,16.72,b008kh6liu,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,29,SPA-Face Scrub,441760799846673
substitutes,47.41,b008to7u98,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,3,0,0,48,SPA-Face Scrub,441760799846673
"asin=""B009VFVRMK""",140.53,b009vfvrmk,0,Ad Group - 10/2/2026 14:36:10.434,275310261322871,5,0,0,210,SP-PT-Face Wash-(Forest Essential),396668873295896
substitutes,16.6,b009x7ro3m,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,3,SPA-Face Scrub,441760799846673
"asin=""B009X7RO3M""",1071.21,b009x7ro3m,5,Ad Group - 26/12/2025 14:17:32.668,409719708082570,27,5,2097.45,1478,SP-PT-Face Scrub,530622467560381
substitutes,13.91,b00af5s0sy,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,33,SPA-Face Scrub,441760799846673
substitutes,15.7,b00dre0tdy,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,106,SPA-Face Scrub,441760799846673
substitutes,15.24,b00fzhae54,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,1,SPA-Face Scrub,441760799846673
substitutes,15.79,b00ibhmhku,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,7,SPA-Face Scrub,441760799846673
substitutes,14.8,b00it0q7nc,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,1,SPA-Face Scrub,441760799846673
"asin=""B00NXXFJMA""",35.25,b00nxxfjma,0,Ad Group - 10/2/2026 14:36:10.434,275310261322871,1,0,0,6,SP-PT-Face Wash-(Forest Essential),396668873295896
substitutes,14.41,b00reg0spu,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,13,SPA-Face Scrub,441760799846673
substitutes,12.57,b00uosunle,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,23,SPA-Face Scrub,441760799846673
substitutes,16.17,b00zrg0hau,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,2,SPA-Face Scrub,441760799846673
substitutes,15.68,b014jazoh0,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,5,SPA-Face Scrub,441760799846673
substitutes,31.26,b016i7ur2e,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,2,0,0,8,SPA-Face Scrub,441760799846673
substitutes,16.5,b018ywhdxw,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,3,SPA-Face Scrub,441760799846673
substitutes,16.74,b019ilocpu,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,1,SPA-Face Scrub,441760799846673
"asin=""B01M1IJUOA""",21.92,b01m1ijuoa,0,Ad Group - 10/2/2026 14:20:37.032,216827813491463,1,0,0,7,SP-PT-Day Cream-(Forest Essentials),394429305551220
substitutes,66.11,b01mscrr8j,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,4,0,0,45,SPA-Face Scrub,441760799846673
substitutes,16.57,b01n4dgzzr,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,3,SPA-Face Scrub,441760799846673
substitutes,12.23,b01n6g00kj,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,1,SPA-Face Scrub,441760799846673
"asin=""B01N7VRC5U""",968.76,b01n7vrc5u,4,Ad Group - 26/12/2025 14:17:32.668,409719708082570,32,4,1677.96,2215,SP-PT-Face Scrub,530622467560381
substitutes,16.62,b0743bbc8k,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,3,SPA-Face Scrub,441760799846673
"asin=""B0743BBC8K""",9.2,b0743bbc8k,0,Ad Group - 10/2/2026 14:33:01.785,53792915779924,1,0,0,1,SP-PT-Night Cream-(Forest Essential),494171160497014
substitutes,14.56,b0755cxrt8,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,1,SPA-Face Scrub,441760799846673
"asin=""B079X4SNHD""",27.09,b079x4snhd,0,Ad Group - 10/2/2026 14:36:10.434,275310261322871,1,0,0,2,SP-PT-Face Wash-(Forest Essential),396668873295896
"asin=""B07FMGQ18V""",30.0,b07fmgq18v,0,Ad Group - 10/2/2026 14:20:37.032,216827813491463,1,0,0,7,SP-PT-Day Cream-(Forest Essentials),394429305551220
substitutes,32.0,b07k4bfqk1,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,2,0,0,466,SPA-Face Scrub,441760799846673
substitutes,15.91,b07k7hq4vg,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,16,SPA-Face Scrub,441760799846673
substitutes,16.37,b07m7zvc89,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,24,SPA-Face Scrub,441760799846673
substitutes,16.39,b07q1gbl9k,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,14,SPA-Face Scrub,441760799846673
substitutes,31.51,b07q3r6tbb,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,2,0,0,2,SPA-Face Scrub,441760799846673
substitutes,16.54,b07qsqcf9r,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,10,SPA-Face Scrub,441760799846673
substitutes,16.67,b07s11bx34,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,7,SPA-Face Scrub,441760799846673
substitutes,16.35,b07s35tm39,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,8,SPA-Face Scrub,441760799846673
substitutes,30.16,b07wgp5wyc,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,2,0,0,54,SPA-Face Scrub,441760799846673
substitutes,14.83,b07wv5w6f4,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,4,SPA-Face Scrub,441760799846673
substitutes,15.65,b07xxhm17w,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,19,SPA-Face Scrub,441760799846673
substitutes,16.53,b07y9zwztz,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,1,SPA-Face Scrub,441760799846673
substitutes,16.44,b07zjl7s84,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,6,SPA-Face Scrub,441760799846673
substitutes,13.14,b07zkn71vd,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,2,SPA-Face Scrub,441760799846673
substitutes,16.74,b07zkn8846,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,3,SPA-Face Scrub,441760799846673
substitutes,16.32,b084mh7fs6,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,5,SPA-Face Scrub,441760799846673
substitutes,47.38,b0852zbplb,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,3,0,0,21,SPA-Face Scrub,441760799846673
substitutes,8.65,b085nymg6z,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,1,SPA-Face Scrub,441760799846673
substitutes,6.99,b08gm425fx,2,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,1,838.98,5,SPA-Face Scrub,441760799846673
substitutes,16.74,b08h5ljgck,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,27,SPA-Face Scrub,441760799846673
substitutes,14.98,b08h636f4f,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,42,SPA-Face Scrub,441760799846673
substitutes,29.02,b08jy6w7pq,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,2,0,0,17,SPA-Face Scrub,441760799846673
substitutes,16.46,b08k4nnxtp,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,1,SPA-Face Scrub,441760799846673
substitutes,15.73,b08l596y5z,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,1,SPA-Face Scrub,441760799846673
substitutes,14.36,b08m4bmj1s,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,29,SPA-Face Scrub,441760799846673
substitutes,79.73,b08m4dtrqw,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,5,0,0,2516,SPA-Face Scrub,441760799846673
substitutes,15.15,b08nk4l5g6,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,8,SPA-Face Scrub,441760799846673
substitutes,48.98,b08npqwphy,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,3,0,0,828,SPA-Face Scrub,441760799846673
substitutes,16.53,b08npylyht,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,27,SPA-Face Scrub,441760799846673
"asin=""B08P3C7SDJ""",31.22,b08p3c7sdj,0,Ad Group - 16/2/2026 11:08:18.146,252467080354898,1,0,0,2,SP-PT-Face Oil,339036717667693
substitutes,16.74,b08p448k32,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,2,SPA-Face Scrub,441760799846673
substitutes,32.98,b08qfl5x53,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,2,0,0,507,SPA-Face Scrub,441760799846673
substitutes,16.4,b08rx7lqn7,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,3,SPA-Face Scrub,441760799846673
substitutes,15.81,b08t5y5sqn,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,101,SPA-Face Scrub,441760799846673
substitutes,12.69,b08vgbd2nm,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,32,SPA-Face Scrub,441760799846673
substitutes,41.2,b08wc91t61,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,3,0,0,7,SPA-Face Scrub,441760799846673
substitutes,15.5,b08xc833sm,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,3,SPA-Face Scrub,441760799846673
"asin=""B08XCR2MTR""",18.18,b08xcr2mtr,0,Ad Group - 10/2/2026 14:36:10.434,275310261322871,1,0,0,10,SP-PT-Face Wash-(Forest Essential),396668873295896
substitutes,118.88,b08z8b12xv,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,8,0,0,777,SPA-Face Scrub,441760799846673
substitutes,16.66,b093sxvkdp,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,2,SPA-Face Scrub,441760799846673
substitutes,16.62,b095p5gmv2,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,29,SPA-Face Scrub,441760799846673
substitutes,16.6,b097yv7d4n,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,5,SPA-Face Scrub,441760799846673
substitutes,31.87,b098rz3xvy,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,2,0,0,6,SPA-Face Scrub,441760799846673
substitutes,15.73,b098x3bw68,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,1,SPA-Face Scrub,441760799846673
substitutes,15.67,b09c3qv74j,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,19,SPA-Face Scrub,441760799846673
substitutes,16.74,b09c5my7ht,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,42,SPA-Face Scrub,441760799846673
substitutes,11.45,b09dcr1kj3,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,10,SPA-Face Scrub,441760799846673
substitutes,16.36,b09dsymdh7,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,7,SPA-Face Scrub,441760799846673
"asin=""B09HP5SDXL""",66.98,b09hp5sdxl,0,Ad Group - 10/2/2026 14:36:10.434,275310261322871,2,0,0,5,SP-PT-Face Wash-(Forest Essential),396668873295896
substitutes,16.74,b09jlwc9yv,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,1,SPA-Face Scrub,441760799846673
substitutes,14.37,b09kppwdbh,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,3,SPA-Face Scrub,441760799846673
substitutes,34.59,b09nftbxc7,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,3,0,0,38,SPA-Face Scrub,441760799846673
substitutes,16.58,b09rb3fvqc,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,5,SPA-Face Scrub,441760799846673
substitutes,63.17,b09rh19zqy,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,4,0,0,796,SPA-Face Scrub,441760799846673
substitutes,16.54,b09vpm5rp4,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,566,SPA-Face Scrub,441760799846673
substitutes,15.14,b09x6sq6vw,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,38,SPA-Face Scrub,441760799846673
substitutes,16.74,b09z65jj69,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,31,SPA-Face Scrub,441760799846673
substitutes,7.61,b0b1581vd7,1,Ad Group - 3/11/2025 14:08:31.493,510858053134151,1,1,812.71,4,SPA-Face Cleanser,386428286768757
substitutes,10.2,b0b31f76nk,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,1,SPA-Face Scrub,441760799846673
substitutes,8.0,b0b49yf8v1,0,Ad Group - 3/11/2025 14:08:31.493,510858053134151,1,0,0,1,SPA-Face Cleanser,386428286768757
substitutes,16.09,b0b52364fy,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,16,SPA-Face Scrub,441760799846673
substitutes,16.14,b0b6c4bh3d,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,2,SPA-Face Scrub,441760799846673
substitutes,16.54,b0b6ss6x8s,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,5,SPA-Face Scrub,441760799846673
"asin=""B0B6SS6X8S""",39.44,b0b6ss6x8s,0,Ad Group - 10/2/2026 14:20:37.032,216827813491463,2,0,0,47,SP-PT-Day Cream-(Forest Essentials),394429305551220
"asin=""B0B6W5KCRM""",1089.01,b0b6w5kcrm,0,Ad Group - 10/2/2026 14:41:10.849,77553745435511,30,0,0,3672,SP-PT-Hair Revitaliser-(Forest Essential),546641353074475
substitutes,32.6,b0b79ytfzy,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,2,0,0,50,SPA-Face Scrub,441760799846673
substitutes,25.0,b0b79yvtgh,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,2,0,0,35,SPA-Face Scrub,441760799846673
substitutes,16.74,b0b8yz8q2p,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,11,SPA-Face Scrub,441760799846673
substitutes,10.52,b0b9xbv92w,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,1,SPA-Face Scrub,441760799846673
substitutes,15.4,b0b9xpx5mg,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,1,SPA-Face Scrub,441760799846673
substitutes,12.49,b0bdls3wy9,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,10,SPA-Face Scrub,441760799846673
substitutes,16.27,b0bfdtrxf8,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,8,SPA-Face Scrub,441760799846673
substitutes,16.27,b0bffd897z,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,1,SPA-Face Scrub,441760799846673
"asin=""B0BHPC57XK""",59.11,b0bhpc57xk,0,Ad Group - 3/3/2026 12:28:00.321,112085596366611,1,0,0,2,SP-PT-Face Scrub 2,301031989050742
substitutes,12.28,b0bjd45mpt,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,1,SPA-Face Scrub,441760799846673
substitutes,2.22,b0bl3ysbrt,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,1,SPA-Face Scrub,441760799846673
substitutes,29.5,b0bmg32wfb,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,2,0,0,13,SPA-Face Scrub,441760799846673
substitutes,16.24,b0bmtm7cbq,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,107,SPA-Face Scrub,441760799846673
substitutes,16.28,b0bqc1n8cs,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,7,SPA-Face Scrub,441760799846673
substitutes,6.98,b0br9bxcsq,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,1,SPA-Face Scrub,441760799846673
substitutes,49.15,b0brkpxbnx,1,Ad Group - 3/11/2025 13:58:14.002,441139935973339,3,1,419.49,10,SPA-Face Scrub,441760799846673
substitutes,15.06,b0brncjjjv,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,8,SPA-Face Scrub,441760799846673
substitutes,33.01,b0brndqkr3,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,2,0,0,81,SPA-Face Scrub,441760799846673
substitutes,33.1,b0brpwyhtb,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,2,0,0,13,SPA-Face Scrub,441760799846673
substitutes,16.25,b0bry2lmrg,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,13,SPA-Face Scrub,441760799846673
substitutes,16.38,b0bsnqj88y,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,8,SPA-Face Scrub,441760799846673
substitutes,14.64,b0bvzjpnfl,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,42,SPA-Face Scrub,441760799846673
substitutes,15.8,b0bwl4f6wy,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,12,SPA-Face Scrub,441760799846673
substitutes,16.68,b0bwn22846,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,77,SPA-Face Scrub,441760799846673
substitutes,16.4,b0bx2tzzwg,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,14,SPA-Face Scrub,441760799846673
substitutes,16.37,b0bxwsw8mw,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,1,SPA-Face Scrub,441760799846673
substitutes,32.78,b0byzvrr9l,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,2,0,0,36,SPA-Face Scrub,441760799846673
substitutes,8.99,b0bzpw8jwj,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,2,SPA-Face Scrub,441760799846673
substitutes,16.58,b0bzsjgfkb,0,Ad Group - 3/11/2025 13:58:14.002,441139935973339,1,0,0,1,SPA-Face Scrub,441760799846673
