keyword,page_no,position_on_page,overall_position,asin,title,brand,link,price,rating,sponsored
glass air fryer,2,25,57,B0DDTN297K,"Pigeon By Stovekraft STELLAR Air Fryer Large 5.5L | 1500W BLADELESS Airfryer | Unique See Through Top View Glass | 360 Airwhirl Technology | Digital Touchscreen | 8 PRESETS Menu | Shake Feature, Black",M.R.P:,https://www.amazon.in/Pigeon-Stovekraft-BLADELESS-Technology-Touchscreen/dp/B0DDTN297K/ref=sr_1_36?crid=2CNW8JLQNLBQA&dib=eyJ2IjoiMSJ9.Y9j09-_imublqR5tQO-gqzBxcP4gJ5ERwmDAfJ0y5fUSQtHnhuuAKnX_AI0I_r7HwsDcn0XZt-HgtBdTM2iLNE0sDKsnTmtShcc-XGhqObtpSqEAOoqR6TCinNrG3K7rT0-jxzvjHBFZVYwfArbTf_o0QTjmUyW_BD6WRdDeuq2Isy_UptbHbwvA-3oS9ayIy6fOO0z1ZJalHo1PC8-xgMw87_Dnalx4gKKFG_QptUs.4BWTDej7Q4sAho5ykbOkB9ut3UV8vHccFLNv3v8CBc0&dib_tag=se&keywords=glass+air+fryer&qid=1774593677&sprefix=glass+air+fryer%2Caps%2C536&sr=8-36&xpid=s9zZkMAsYzr1W,"₹5,990",3.9 out of 5 stars,True
glass air fryer,2,26,58,B09CTWFV5W,"PHILIPS Air Fryer HD9200/90, uses up to 90% less fat, 1400W, 4.1 Liter, with Rapid Air Technology (Black), Large",1K+ bought in past month,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1ODY2NDY1MjUxNTUxOTkzOjE3NzQ1OTM2Nzg6c3BfYnRmOjMwMDQ1ODk3MzU2MTgzMjo6MDo6&url=%2FPHILIPS-Fryer-HD9200-90-Technology%2Fdp%2FB09CTWFV5W%2Fref%3Dsr_1_37_sspa%3Fcrid%3D2CNW8JLQNLBQA%26dib%3DeyJ2IjoiMSJ9.Y9j09-_imublqR5tQO-gqzBxcP4gJ5ERwmDAfJ0y5fUSQtHnhuuAKnX_AI0I_r7HwsDcn0XZt-HgtBdTM2iLNE0sDKsnTmtShcc-XGhqObtpSqEAOoqR6TCinNrG3K7rT0-jxzvjHBFZVYwfArbTf_o0QTjmUyW_BD6WRdDeuq2Isy_UptbHbwvA-3oS9ayIy6fOO0z1ZJalHo1PC8-xgMw87_Dnalx4gKKFG_QptUs.4BWTDej7Q4sAho5ykbOkB9ut3UV8vHccFLNv3v8CBc0%26dib_tag%3Dse%26keywords%3Dglass%2Bair%2Bfryer%26qid%3D1774593677%26sprefix%3Dglass%2Bair%2Bfryer%252Caps%252C536%26sr%3D8-37-spons%26xpid%3Ds9zZkMAsYzr1W%26aref%3DCFZzwqqnxK%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=CFZzwqqnxK&sp_cr=ZAZ,"₹5,599",4.3 out of 5 stars,True
glass air fryer,2,27,59,B0DN162F92,"Nutricook 5L Air Fryer Slim (2025) with 100% Toxin-Free Ceramic Coating—No PTFE, PFAS, PFOA or Microplastics, Clear Window, Light & Large Basket | 1500W, 4 Presets, 2-Year Warranty",1K+ bought in past month,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1ODY2NDY1MjUxNTUxOTkzOjE3NzQ1OTM2Nzg6c3BfYnRmOjMwMDQxNzQzMzkyNzkzMjo6MDo6&url=%2FNutricook-Warranty-Toxin-Free-Coating-No-Microplastics%2Fdp%2FB0DN162F92%2Fref%3Dsr_1_38_sspa%3Fcrid%3D2CNW8JLQNLBQA%26dib%3DeyJ2IjoiMSJ9.Y9j09-_imublqR5tQO-gqzBxcP4gJ5ERwmDAfJ0y5fUSQtHnhuuAKnX_AI0I_r7HwsDcn0XZt-HgtBdTM2iLNE0sDKsnTmtShcc-XGhqObtpSqEAOoqR6TCinNrG3K7rT0-jxzvjHBFZVYwfArbTf_o0QTjmUyW_BD6WRdDeuq2Isy_UptbHbwvA-3oS9ayIy6fOO0z1ZJalHo1PC8-xgMw87_Dnalx4gKKFG_QptUs.4BWTDej7Q4sAho5ykbOkB9ut3UV8vHccFLNv3v8CBc0%26dib_tag%3Dse%26keywords%3Dglass%2Bair%2Bfryer%26qid%3D1774593677%26sprefix%3Dglass%2Bair%2Bfryer%252Caps%252C536%26sr%3D8-38-spons%26xpid%3Ds9zZkMAsYzr1W%26aref%3D0KnlGcenKg%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1&aref=0KnlGcenKg&sp_cr=ZAZ,"₹5,499",4.6 out of 5 stars,True
glass air fryer,2,28,60,B0CNT56SFG,"Nutricook Steami X 24L Black (Steam + Air Fryer Oven) with 10-in-1 functions like Steam Cook, Steam Roast, Air Fry, Bake, Sterilize & more. Steam + Convection technology, 2200W power, 2-year warranty",200+ bought in past month,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NjY1MDEwMDk2NTYwOTYwOjE3NzQ1OTM2Nzg6c3Bfc2VhcmNoX3RoZW1hdGljX2J0ZjozMDA0NzU4NjM0MjUyMzI6OjA6Og&url=%2FAir-Fryer-Oven-Convection-Technology%2Fdp%2FB0CNT56SFG%2Fref%3Dsxbs_pa_sp_search_thematic_btf_sspa%3Fcontent-id%3Damzn1.sym.5298acb7-37ab-4bc0-a659-56dfae35672f%253Aamzn1.sym.5298acb7-37ab-4bc0-a659-56dfae35672f%26crid%3D2CNW8JLQNLBQA%26cv_ct_cx%3Dglass%2Bair%2Bfryer%26keywords%3Dglass%2Bair%2Bfryer%26pd_rd_i%3DB0CNT56SFG%26pd_rd_r%3D3f848359-7693-449e-a8cd-fcfd8951cb21%26pd_rd_w%3DwDCbz%26pd_rd_wg%3DKi9l4%26pf_rd_p%3D5298acb7-37ab-4bc0-a659-56dfae35672f%26pf_rd_r%3DZ92KGE3V63HSNMP2E1XQ%26qid%3D1774593677%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dglass%2Bair%2Bfryer%252Caps%252C536%26sr%3D1-17-39d2cf51-924d-44a4-921d-0c8fa4cce3c9-spons%26xpid%3Ds9zZkMAsYzr1W%26aref%3DvWPvftYxGQ%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWNfYnRm%26psc%3D1&aref=vWPvftYxGQ&sp_cr=ZAZ,"₹19,999",4.4 out of 5 stars,True
glass air fryer,2,29,61,B0FXLKG1XR,"NUUK BRĪSK 6.5L 100% Toxin-Free Ceramic Air Fryer | ILAG® CeramicTech™ | No Micro plastics, No PTFE, PFAS, PFOA | 8 Cooking Presets | Digital Display | Shake Reminder | 360° Even Cooking",50+ bought in past month,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NjY1MDEwMDk2NTYwOTYwOjE3NzQ1OTM2Nzg6c3Bfc2VhcmNoX3RoZW1hdGljX2J0ZjozMDA5NTI5MDMxMDIzMzI6OjE6Og&url=%2FNUUK-Toxin-Free-CeramicTechTM-plastics-Reminder%2Fdp%2FB0FXLKG1XR%2Fref%3Dsxbs_pa_sp_search_thematic_btf_sspa%3Fcontent-id%3Damzn1.sym.5298acb7-37ab-4bc0-a659-56dfae35672f%253Aamzn1.sym.5298acb7-37ab-4bc0-a659-56dfae35672f%26crid%3D2CNW8JLQNLBQA%26cv_ct_cx%3Dglass%2Bair%2Bfryer%26keywords%3Dglass%2Bair%2Bfryer%26pd_rd_i%3DB0FXLKG1XR%26pd_rd_r%3D3f848359-7693-449e-a8cd-fcfd8951cb21%26pd_rd_w%3DwDCbz%26pd_rd_wg%3DKi9l4%26pf_rd_p%3D5298acb7-37ab-4bc0-a659-56dfae35672f%26pf_rd_r%3DZ92KGE3V63HSNMP2E1XQ%26qid%3D1774593677%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dglass%2Bair%2Bfryer%252Caps%252C536%26sr%3D1-18-39d2cf51-924d-44a4-921d-0c8fa4cce3c9-spons%26xpid%3Ds9zZkMAsYzr1W%26aref%3DZ7WhrOXRri%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWNfYnRm%26psc%3D1&aref=Z7WhrOXRri&sp_cr=ZAZ,"₹8,999",4.5 out of 5 stars,True
glass air fryer,2,30,62,B0FTSP3LM6,"NESTER Full Stack Steamlock SS430 Stainless Steel Air Fryer Oven 16L | 1750W Steam + Air Fry | Multi-Function - Air Fryer, Reheat, Bake, Toast, Pizza,and Snacks | Adjustable Temperature & Timer",M.R.P:,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NjY1MDEwMDk2NTYwOTYwOjE3NzQ1OTM2Nzg6c3Bfc2VhcmNoX3RoZW1hdGljX2J0ZjozMDA4Mzk3MzQyNTMzMzI6OjI6Og&url=%2FNESTER-Stack-Steamlock-Stainless-Multi-Function%2Fdp%2FB0FTSP3LM6%2Fref%3Dsxbs_pa_sp_search_thematic_btf_sspa%3Fcontent-id%3Damzn1.sym.5298acb7-37ab-4bc0-a659-56dfae35672f%253Aamzn1.sym.5298acb7-37ab-4bc0-a659-56dfae35672f%26crid%3D2CNW8JLQNLBQA%26cv_ct_cx%3Dglass%2Bair%2Bfryer%26keywords%3Dglass%2Bair%2Bfryer%26pd_rd_i%3DB0FTSP3LM6%26pd_rd_r%3D3f848359-7693-449e-a8cd-fcfd8951cb21%26pd_rd_w%3DwDCbz%26pd_rd_wg%3DKi9l4%26pf_rd_p%3D5298acb7-37ab-4bc0-a659-56dfae35672f%26pf_rd_r%3DZ92KGE3V63HSNMP2E1XQ%26qid%3D1774593677%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dglass%2Bair%2Bfryer%252Caps%252C536%26sr%3D1-19-39d2cf51-924d-44a4-921d-0c8fa4cce3c9-spons%26xpid%3Ds9zZkMAsYzr1W%26aref%3DN2g94KJgE0%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWNfYnRm%26psc%3D1&aref=N2g94KJgE0&sp_cr=ZAZ,"₹18,997",4.3 out of 5 stars,True
glass air fryer,2,31,63,B0C7QT1433,INALSA Air Fryer for Home|5.5 liter Capacity|Visible Window & Internal Light|1600 W with Smart AirCrisp Technology|6-In-1 Appliance With 8 Preset Menu & Digital Display (Tasty fry DW5.5) Black,50+ bought in past month,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NjY1MDEwMDk2NTYwOTYwOjE3NzQ1OTM2Nzg6c3Bfc2VhcmNoX3RoZW1hdGljX2J0ZjozMDA1OTk0NjYyMTU5MzI6OjM6Og&url=%2FINALSA-5-5-Technology-Appliance-Tasty%2Fdp%2FB0C7QT1433%2Fref%3Dsxbs_pa_sp_search_thematic_btf_sspa%3Fcontent-id%3Damzn1.sym.5298acb7-37ab-4bc0-a659-56dfae35672f%253Aamzn1.sym.5298acb7-37ab-4bc0-a659-56dfae35672f%26crid%3D2CNW8JLQNLBQA%26cv_ct_cx%3Dglass%2Bair%2Bfryer%26keywords%3Dglass%2Bair%2Bfryer%26pd_rd_i%3DB0C7QT1433%26pd_rd_r%3D3f848359-7693-449e-a8cd-fcfd8951cb21%26pd_rd_w%3DwDCbz%26pd_rd_wg%3DKi9l4%26pf_rd_p%3D5298acb7-37ab-4bc0-a659-56dfae35672f%26pf_rd_r%3DZ92KGE3V63HSNMP2E1XQ%26qid%3D1774593677%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dglass%2Bair%2Bfryer%252Caps%252C536%26sr%3D1-20-39d2cf51-924d-44a4-921d-0c8fa4cce3c9-spons%26xpid%3Ds9zZkMAsYzr1W%26aref%3DZwFuOzHCKZ%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWNfYnRm%26psc%3D1&aref=ZwFuOzHCKZ&sp_cr=ZAZ,"₹5,485.30",4.2 out of 5 stars,True
glass air fryer,2,32,64,B0DJM4GYT5,"Russell Hobbs Sizzle Air RAF5500 5.5L 1350W Digital Air Fryer | 8-in-1 Pre-Set Programs | Rapid Air Circulation | Adjustable Temperature (40°C-200°C) | Removable Baking Tray | 2-Year Warranty, Black","( ₹7,50,900 ₹7,50,900/100 g)",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo2NjY1MDEwMDk2NTYwOTYwOjE3NzQ1OTM2Nzg6c3Bfc2VhcmNoX3RoZW1hdGljX2J0ZjozMDA3NDMwNjc3MDg4MzI6OjQ6Og&url=%2FRussell-Hobbs-RAF5500-Circulation-Temperature%2Fdp%2FB0DJM4GYT5%2Fref%3Dsxbs_pa_sp_search_thematic_btf_sspa%3Fcontent-id%3Damzn1.sym.5298acb7-37ab-4bc0-a659-56dfae35672f%253Aamzn1.sym.5298acb7-37ab-4bc0-a659-56dfae35672f%26crid%3D2CNW8JLQNLBQA%26cv_ct_cx%3Dglass%2Bair%2Bfryer%26keywords%3Dglass%2Bair%2Bfryer%26pd_rd_i%3DB0DJM4GYT5%26pd_rd_r%3D3f848359-7693-449e-a8cd-fcfd8951cb21%26pd_rd_w%3DwDCbz%26pd_rd_wg%3DKi9l4%26pf_rd_p%3D5298acb7-37ab-4bc0-a659-56dfae35672f%26pf_rd_r%3DZ92KGE3V63HSNMP2E1XQ%26qid%3D1774593677%26sbo%3DRZvfv%252F%252FHxDF%252BO5021pAnSA%253D%253D%26sprefix%3Dglass%2Bair%2Bfryer%252Caps%252C536%26sr%3D1-21-39d2cf51-924d-44a4-921d-0c8fa4cce3c9-spons%26xpid%3Ds9zZkMAsYzr1W%26aref%3DUtdATCvqvJ%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9zZWFyY2hfdGhlbWF0aWNfYnRm%26psc%3D1&aref=UtdATCvqvJ&sp_cr=ZAZ,"₹7,509",4.3 out of 5 stars,True
glass air fryer,3,1,65,B0C8NFLPYG,"Libra 4.5 Litre Airfryer | Digital Air Fryer With Glass Bowl | Teflon-Free, 8 Presets, 1450W Power | Air Fry, Toast, Grill, Reheat, Dehydrate, & Roast | Visible Window | Smart Air Fryer Oven, Black",400+ bought in past month,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNjk2MDE3OTQxNzMzNjU1OjE3NzQ1OTM2OTM6c3BfYXRmX25leHQ6MzAwNTIzNjAzNDIxMTMyOjowOjo&url=%2FLibra-Digital-Glass-Teflon-Free-Dehydrate%2Fdp%2FB0C8NFLPYG%2Fref%3Dsr_1_33_sspa%3Fcrid%3D2CNW8JLQNLBQA%26dib%3DeyJ2IjoiMSJ9.rWVVGw55g4ogwIQAhTAoC9W10wF-ID9L5bb12-txkfiLNYw11OuLfZmRBXzc0ZWti6PnW6-h-ByAM4gpVxQnJ4cs0Gf_1392aiy01zOASKSm0yTj8-8MEz8rO7QASdcSLoj6-rR1WqdSYHun447gLGbA_VIcEbsRc7DFoZsfT_k2dguJMzo5Z-LExxF_7DDxuAVKVmsTJ3oADzYNC3Nb3duPKYP6nIhU0gkzXTx6hL4.8ez8s5bAi5XRzvu5FdRC7efARTQqvNrBBKB4FJSCC1Y%26dib_tag%3Dse%26keywords%3Dglass%2Bair%2Bfryer%26qid%3D1774593693%26sprefix%3Dglass%2Bair%2Bfryer%252Caps%252C536%26sr%3D8-33-spons%26xpid%3Ds9zZkMAsYzr1W%26aref%3DZ8AwsKfo9X%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=Z8AwsKfo9X&sp_cr=ZAZ,"₹5,999",4.1 out of 5 stars,True
glass air fryer,3,2,66,B0GMJG8JYC,Kilig Iris Plus Airfryer | Dual Toxin-Free Glass Containers (4L + 1.5L) | 5 Smart Modes | 1500W | Overheat Protection | 360° Air circulation | Matte Black,"( ₹9,99,000 ₹9,99,000/100 g)",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNjk2MDE3OTQxNzMzNjU1OjE3NzQ1OTM2OTM6c3BfYXRmX25leHQ6MzAwOTQ3MjE5NTEzOTMyOjowOjo&url=%2FAirfryer-Toxin-Free-Containers-Protection-circulation%2Fdp%2FB0GMJG8JYC%2Fref%3Dsr_1_34_sspa%3Fcrid%3D2CNW8JLQNLBQA%26dib%3DeyJ2IjoiMSJ9.rWVVGw55g4ogwIQAhTAoC9W10wF-ID9L5bb12-txkfiLNYw11OuLfZmRBXzc0ZWti6PnW6-h-ByAM4gpVxQnJ4cs0Gf_1392aiy01zOASKSm0yTj8-8MEz8rO7QASdcSLoj6-rR1WqdSYHun447gLGbA_VIcEbsRc7DFoZsfT_k2dguJMzo5Z-LExxF_7DDxuAVKVmsTJ3oADzYNC3Nb3duPKYP6nIhU0gkzXTx6hL4.8ez8s5bAi5XRzvu5FdRC7efARTQqvNrBBKB4FJSCC1Y%26dib_tag%3Dse%26keywords%3Dglass%2Bair%2Bfryer%26qid%3D1774593693%26sprefix%3Dglass%2Bair%2Bfryer%252Caps%252C536%26sr%3D8-34-spons%26xpid%3Ds9zZkMAsYzr1W%26aref%3DzT3fkbA2nq%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1&aref=zT3fkbA2nq&sp_cr=ZAZ,"₹9,990",4.0 out of 5 stars,True
glass air fryer,3,3,67,B0CNT56SFG,"Nutricook Steami X 24L Black (Steam + Air Fryer Oven) with 10-in-1 functions like Steam Cook, Steam Roast, Air Fry, Bake, Sterilize & more. Steam + Convection technology, 2200W power, 2-year warranty",200+ bought in past month,https://www.amazon.in/Air-Fryer-Oven-Convection-Technology/dp/B0CNT56SFG/ref=sr_1_35?crid=2CNW8JLQNLBQA&dib=eyJ2IjoiMSJ9.rWVVGw55g4ogwIQAhTAoC9W10wF-ID9L5bb12-txkfiLNYw11OuLfZmRBXzc0ZWti6PnW6-h-ByAM4gpVxQnJ4cs0Gf_1392aiy01zOASKSm0yTj8-8MEz8rO7QASdcSLoj6-rR1WqdSYHun447gLGbA_VIcEbsRc7DFoZsfT_k2dguJMzo5Z-LExxF_7DDxuAVKVmsTJ3oADzYNC3Nb3duPKYP6nIhU0gkzXTx6hL4.8ez8s5bAi5XRzvu5FdRC7efARTQqvNrBBKB4FJSCC1Y&dib_tag=se&keywords=glass+air+fryer&qid=1774593693&sprefix=glass+air+fryer%2Caps%2C536&sr=8-35&xpid=s9zZkMAsYzr1W,"₹19,999",4.4 out of 5 stars,True
