SearchTerm,Impressions,Clicks,Cost,Sales,Orders,ACoS%,CVR%,Category
b08fz7kcw2,535,17,92.58,0.0,0,,0.0,ADD AS NEGATIVE
floor mat for school kids classrooms,46,14,92.41,0.0,0,,0.0,ADD AS NEGATIVE
mats for babies,124,13,92.06,0.0,0,,0.0,ADD AS NEGATIVE
cover for blanket,904,7,92.0,0.0,0,,0.0,ADD AS NEGATIVE
b0crht9smj,279,13,91.92,0.0,0,,0.0,ADD AS NEGATIVE
b0fdl74nj3,365,15,91.89,0.0,0,,0.0,ADD AS NEGATIVE
kitchen mats for floor anti slip,492,16,91.77,0.0,0,,0.0,ADD AS NEGATIVE
shelf liner roll for kitchen,353,7,91.62,665.25,1,13.77,14.29,MONITOR
karate mat,323,13,90.84,0.0,0,,0.0,ADD AS NEGATIVE
mat for gym,269,12,90.69,0.0,0,,0.0,ADD AS NEGATIVE
b0gsfhkhq9,208,8,90.52,0.0,0,,0.0,ADD AS NEGATIVE
fabric clothes storage box,58,4,90.52,0.0,0,,0.0,ADD AS NEGATIVE
anti slip mat for drawers,13,6,90.34,1601.7,2,5.64,33.33,BEST CONVERTING
rubber mat for kitchen anti slip,590,9,90.15,0.0,0,,0.0,ADD AS NEGATIVE
interlocking gym floor,2351,16,90.03,0.0,0,,0.0,ADD AS NEGATIVE
gym floor for workout,2227,16,89.88,1647.62,1,5.46,6.25,MONITOR
baby play mat 8mm thickness,1686,16,89.68,852.38,1,10.52,6.25,MONITOR
floor mat for kids room,472,16,89.62,0.0,0,,0.0,ADD AS NEGATIVE
play mat for babies foldable,334,16,89.13,0.0,0,,0.0,ADD AS NEGATIVE
daluci blanket storage bags,308,6,88.85,947.62,1,9.38,16.67,MONITOR
crawling mat for babies 6-12 months,235,15,88.74,0.0,0,,0.0,ADD AS NEGATIVE
b0g8zxcdcp,307,13,88.7,0.0,0,,0.0,ADD AS NEGATIVE
b0btwf7wmp,736,18,88.48,0.0,0,,0.0,ADD AS NEGATIVE
playing mat for kids waterproof,125,16,88.17,852.38,1,10.34,6.25,MONITOR
cloth bag,242,6,88.13,0.0,0,,0.0,ADD AS NEGATIVE
b0bn5p7kmn,129,10,87.93,0.0,0,,0.0,ADD AS NEGATIVE
baby fall protection mat,265,18,87.78,0.0,0,,0.0,ADD AS NEGATIVE
b0dqd1ylhm,221,13,87.58,0.0,0,,0.0,ADD AS NEGATIVE
fridge shelf liner mat,1764,7,87.58,0.0,0,,0.0,ADD AS NEGATIVE
floor mat for babies,106,12,87.56,0.0,0,,0.0,ADD AS NEGATIVE
interlock floor mat,56,10,87.52,0.0,0,,0.0,ADD AS NEGATIVE
mat baby floor,445,15,87.17,0.0,0,,0.0,ADD AS NEGATIVE
kuber industries storage bags for clothes large,134,8,86.8,0.0,0,,0.0,ADD AS NEGATIVE
play mats for babies 0 to 12 months,238,14,86.43,0.0,0,,0.0,ADD AS NEGATIVE
blanket storage bags big,57,4,86.38,942.86,1,9.16,25.0,MONITOR
woolen storage bag,31,5,86.25,461.9,1,18.67,20.0,MONITOR
blanket cover bag king size,87,6,86.22,471.43,1,18.29,16.67,MONITOR
gym flooring mats,906,13,86.06,0.0,0,,0.0,ADD AS NEGATIVE
playpen for babies,427,15,86.04,0.0,0,,0.0,ADD AS NEGATIVE
lifelong baby mats for floor,964,18,85.89,661.9,1,12.98,5.56,MONITOR
kids matt,126,14,85.84,0.0,0,,0.0,ADD AS NEGATIVE
b0gg2wrv5z,172,13,85.6,760.81,1,11.25,7.69,MONITOR
mat for kids play room,3562,16,85.58,0.0,0,,0.0,ADD AS NEGATIVE
mats for kids playing,1543,14,85.46,0.0,0,,0.0,ADD AS NEGATIVE
foam tiles for kids,315,14,85.4,0.0,0,,0.0,ADD AS NEGATIVE
mat kids for floor,965,14,85.23,0.0,0,,0.0,ADD AS NEGATIVE
kids tiles mat,516,13,85.16,1665.71,1,5.11,7.69,MONITOR
soft tiles for kids room,58,13,85.14,0.0,0,,0.0,ADD AS NEGATIVE
b07nx15by8,724,21,84.73,0.0,0,,0.0,ADD AS NEGATIVE
playmat foam,62,12,84.68,0.0,0,,0.0,ADD AS NEGATIVE
children mat,107,15,84.55,0.0,0,,0.0,ADD AS NEGATIVE
nylon storage bag,52,5,84.54,0.0,0,,0.0,ADD AS NEGATIVE
b07r5rw34h,773,9,84.53,0.0,0,,0.0,ADD AS NEGATIVE
uniqlo shelf liner,277,6,84.23,0.0,0,,0.0,ADD AS NEGATIVE
big storage bag,71,6,83.87,0.0,0,,0.0,ADD AS NEGATIVE
eva foam mats,27,10,83.85,0.0,0,,0.0,ADD AS NEGATIVE
room tiles for floor,912,15,83.73,0.0,0,,0.0,ADD AS NEGATIVE
carpet for kids,134,14,83.56,0.0,0,,0.0,ADD AS NEGATIVE
floor cushions for kids,82,12,83.35,0.0,0,,0.0,ADD AS NEGATIVE
b07r8lzwt9,179,8,83.34,0.0,0,,0.0,ADD AS NEGATIVE
nasmodo gym mats for floor,877,11,83.29,0.0,0,,0.0,ADD AS NEGATIVE
homestrap anti slip eva shelf liner mat,530,7,83.05,0.0,0,,0.0,ADD AS NEGATIVE
play area mats,2172,16,82.78,0.0,0,,0.0,ADD AS NEGATIVE
bags for keeping clothes,33,3,82.75,619.05,1,13.37,33.33,MONITOR
cupboard sheets,342,8,82.69,0.0,0,,0.0,ADD AS NEGATIVE
play mat baby,126,14,82.48,0.0,0,,0.0,ADD AS NEGATIVE
b0g1ynmtpk,191,8,82.28,519.05,1,15.85,12.5,MONITOR
b0d31kcdtk,430,20,82.21,0.0,0,,0.0,ADD AS NEGATIVE
b0ft2ng4hg,61,7,82.08,1866.67,3,4.4,42.86,BEST CONVERTING
foldable blanket storage bags,73,4,82.04,1414.29,2,5.8,50.0,BEST CONVERTING
interlocking foam mat,2315,15,81.9,1647.62,1,4.97,6.67,MONITOR
storage cotton bags for clothes large,36,6,81.88,452.38,1,18.1,16.67,MONITOR
shelf liners for wardrobe shelves,174,6,81.83,0.0,0,,0.0,ADD AS NEGATIVE
b082kcy1qp,226,7,81.76,0.0,0,,0.0,ADD AS NEGATIVE
rubber gym floor mat,597,12,81.45,1634.29,1,4.98,8.33,MONITOR
b09j51qctw,90,7,81.42,0.0,0,,0.0,ADD AS NEGATIVE
b0fdl7wc82,823,24,81.14,0.0,0,,0.0,ADD AS NEGATIVE
mma mat,121,12,81.03,0.0,0,,0.0,ADD AS NEGATIVE
b08r8hzrc4,490,15,80.92,0.0,0,,0.0,ADD AS NEGATIVE
gripsafe waterproof drawer & cabinet shelf liner,62,5,80.68,0.0,0,,0.0,ADD AS NEGATIVE
tummy time mat for babies,484,15,80.41,0.0,0,,0.0,ADD AS NEGATIVE
playmat for baby,99,13,80.13,0.0,0,,0.0,ADD AS NEGATIVE
baby mats for floor thick foam,344,15,80.13,900.0,1,8.9,6.67,MONITOR
cloth under bed storage,431,6,79.98,0.0,0,,0.0,ADD AS NEGATIVE
soft mats for kids,171,12,79.88,1989.52,1,4.02,8.33,MONITOR
storage,273,6,79.7,904.76,1,8.81,16.67,MONITOR
interlocking,1048,12,79.42,0.0,0,,0.0,ADD AS NEGATIVE
kayjen shelf liners for kitchen shelves,598,7,79.41,0.0,0,,0.0,ADD AS NEGATIVE
rubber mat for kids play area,104,12,79.34,833.33,1,9.52,8.33,MONITOR
b0g6djvwlt,140,13,78.7,1989.52,1,3.96,7.69,MONITOR
floor for home gym,1872,15,78.67,0.0,0,,0.0,ADD AS NEGATIVE
foldable mattress for floor,761,18,78.39,0.0,0,,0.0,ADD AS NEGATIVE
thick mat for baby,1586,12,78.36,1989.52,1,3.94,8.33,MONITOR
clothes bags storage,30,5,78.18,0.0,0,,0.0,ADD AS NEGATIVE
gym puzzle mat,344,12,78.15,1760.95,1,4.44,8.33,MONITOR
b08h57vclm,1636,19,78.08,0.0,0,,0.0,ADD AS NEGATIVE
woolen clothes storage bags,43,5,78.03,0.0,0,,0.0,ADD AS NEGATIVE
moisture proof storage bags for clothes,279,5,77.78,284.76,1,27.31,20.0,MONITOR
floor puzzle mat,1392,21,77.47,0.0,0,,0.0,ADD AS NEGATIVE
play mats for kids,134,12,77.29,0.0,0,,0.0,ADD AS NEGATIVE
blankets storage bags big size,99,4,77.21,519.05,1,14.88,25.0,MONITOR
gym mat flooring,151,7,77.21,0.0,0,,0.0,ADD AS NEGATIVE
play mats for floor,1339,14,77.06,0.0,0,,0.0,ADD AS NEGATIVE
interlocking mat for kids,21,6,76.79,1519.05,1,5.06,16.67,MONITOR
b0g1yw28hy,151,8,76.65,1266.98,2,6.05,25.0,BEST CONVERTING
cupboard sheet,256,8,76.46,0.0,0,,0.0,ADD AS NEGATIVE
b0gkgctbt8,97,7,76.28,0.0,0,,0.0,ADD AS NEGATIVE
baby mats for floor 8mm,507,14,76.25,0.0,0,,0.0,ADD AS NEGATIVE
carpet for baby crawling large,78,13,76.24,0.0,0,,0.0,ADD AS NEGATIVE
interlocking playmat,1190,12,76.22,0.0,0,,0.0,ADD AS NEGATIVE
homestrap shelf liners for kitchen shelves,277,7,76.1,0.0,0,,0.0,ADD AS NEGATIVE
interlocking play mats,1628,14,75.84,0.0,0,,0.0,ADD AS NEGATIVE
b0d9bzmby4,155,10,75.77,5645.72,2,1.34,20.0,BEST CONVERTING
jumbo bags for storage,42,5,75.71,0.0,0,,0.0,ADD AS NEGATIVE
b0d9hdfsh3,187,9,75.67,0.0,0,,0.0,ADD AS NEGATIVE
baby playing mat with toy,221,15,75.62,900.0,1,8.4,6.67,MONITOR
baby play mat with raised border,234,13,75.61,0.0,0,,0.0,ADD AS NEGATIVE
b0fbx6hp1l,149,13,75.34,0.0,0,,0.0,ADD AS NEGATIVE
storage cloth bags for clothes,143,5,75.29,0.0,0,,0.0,ADD AS NEGATIVE
waterproof shelf liner,159,5,75.2,383.05,2,19.63,40.0,BEST CONVERTING
babyhug play mat for babies,273,12,74.96,1704.76,2,4.4,16.67,BEST CONVERTING
storage boxes for clothes large,21,4,74.92,0.0,0,,0.0,ADD AS NEGATIVE
self mats for kitchen waterproof,18,7,74.82,334.75,1,22.35,14.29,MONITOR
kitchen roll for shelves,772,8,74.63,300.0,2,24.88,25.0,BEST CONVERTING
floor mats for babies,427,12,74.44,0.0,0,,0.0,ADD AS NEGATIVE
floor mats for baby,62,10,74.23,0.0,0,,0.0,ADD AS NEGATIVE
kids playmat for floor,407,12,74.02,0.0,0,,0.0,ADD AS NEGATIVE
puzzle baby floor mat,70,10,73.98,1519.05,1,4.87,10.0,MONITOR
zip bags for clothes storage,178,6,73.94,971.43,2,7.61,33.33,BEST CONVERTING
b08frbs37w,993,24,73.82,0.0,0,,0.0,ADD AS NEGATIVE
eva kids play mat,46,8,73.18,0.0,0,,0.0,ADD AS NEGATIVE
foam interlocking floor mat,338,11,73.09,1665.71,1,4.39,9.09,MONITOR
baby mats for floor activity,512,17,73.02,856.19,1,8.53,5.88,MONITOR
b082b7x8yt,425,22,72.98,0.0,0,,0.0,ADD AS NEGATIVE
wardrobe shelf liner,37,4,72.63,0.0,0,,0.0,ADD AS NEGATIVE
cabinet shelf liner,23,4,72.61,0.0,0,,0.0,ADD AS NEGATIVE
kitchen sheet for shelf,716,9,72.51,665.26,1,10.9,11.11,MONITOR
gym tile,1455,12,72.4,2138.1,1,3.39,8.33,MONITOR
gym mat for home workout,1324,13,72.33,0.0,0,,0.0,ADD AS NEGATIVE
firstcry intelliskills baby mats for floor,466,15,72.3,0.0,0,,0.0,ADD AS NEGATIVE
mat for home gym,831,13,72.21,0.0,0,,0.0,ADD AS NEGATIVE
puzzle play mat,66,14,72.19,0.0,0,,0.0,ADD AS NEGATIVE
fameworld storage bag,10,4,72.16,0.0,0,,0.0,ADD AS NEGATIVE
clothes storage bags for wardrobe,376,6,72.15,0.0,0,,0.0,ADD AS NEGATIVE
kids' mat,260,8,72.03,0.0,0,,0.0,ADD AS NEGATIVE
play mat thick,575,14,71.72,2822.86,1,2.54,7.14,MONITOR
abc mat for kids large size,202,13,71.68,758.48,1,9.45,7.69,MONITOR
b0d9hbvw5c,280,10,71.35,0.0,0,,0.0,ADD AS NEGATIVE
eva floor mat,41,7,71.33,0.0,0,,0.0,ADD AS NEGATIVE
clothes storage bag,135,5,71.12,0.0,0,,0.0,ADD AS NEGATIVE
blanket organiser for storage big size,27,5,71.06,0.0,0,,0.0,ADD AS NEGATIVE
jumbo cloth storage bags for clothes,366,5,71.0,452.38,1,15.69,20.0,MONITOR
storage bag with steel frame,19,4,71.0,900.0,1,7.89,25.0,MONITOR
cupboard sticker sheets for wardrobe,1377,8,70.84,0.0,0,,0.0,ADD AS NEGATIVE
b09zbbkj3m,1862,17,70.72,0.0,0,,0.0,ADD AS NEGATIVE
saree storage bags with zip cover,275,6,70.69,0.0,0,,0.0,ADD AS NEGATIVE
baby play mat extra large,191,13,70.67,0.0,0,,0.0,ADD AS NEGATIVE
baby crawling mats,906,11,70.61,0.0,0,,0.0,ADD AS NEGATIVE
bag for storage clothes,7,3,70.47,0.0,0,,0.0,ADD AS NEGATIVE
gym mats for floor workout at home,490,13,70.37,1619.05,1,4.35,7.69,MONITOR
floor tiles for kids room,621,13,70.32,0.0,0,,0.0,ADD AS NEGATIVE
safety mat for kids on the floor,69,12,70.15,0.0,0,,0.0,ADD AS NEGATIVE
under bed storage bags,93,5,70.04,942.86,1,7.43,20.0,MONITOR
b0fbk7swm2,31,6,69.83,0.0,0,,0.0,ADD AS NEGATIVE
shelf liner 10 meter roll,71,4,69.75,750.0,1,9.3,25.0,MONITOR
shelf liners for kitchen shelves plastic,54,5,69.73,0.0,0,,0.0,ADD AS NEGATIVE
dumbbell set,1741,12,69.65,0.0,0,,0.0,ADD AS NEGATIVE
wardrobe mat,60,7,69.59,0.0,0,,0.0,ADD AS NEGATIVE
self adhesive shelf liners for kitchen shelves,194,6,69.49,0.0,0,,0.0,ADD AS NEGATIVE
b09yp2yqk1,104,5,69.35,0.0,0,,0.0,ADD AS NEGATIVE
eva interlocking floor mats,1086,13,69.23,2394.29,1,2.89,7.69,MONITOR
b0djbs1cw4,205,13,69.21,0.0,0,,0.0,ADD AS NEGATIVE
