asin,pincode,url,title,is_buyable,availability_text,amazon_fulfilled,merchant_text,delivery_type,delivery_text,captcha_seen,error
B0FFB9VK8N,190001,https://www.amazon.in/dp/B0FFB9VK8N,,True,In stock,False,,other,"FREE delivery Wednesday, 29 April. Details | Wednesday, 29 April",False,
B0F8HF1BLP,190001,https://www.amazon.in/dp/B0F8HF1BLP,,True,In stock,False,,other,"FREE delivery Wednesday, 29 April. Details | Wednesday, 29 April",False,
B0F8HPR6V1,190001,https://www.amazon.in/dp/B0F8HPR6V1,,True,In stock,False,,other,"FREE delivery Monday, 27 April on your first order. Details | Monday, 27 April",False,
B0F8J3TFBL,190001,https://www.amazon.in/dp/B0F8J3TFBL,,True,In stock,False,,other,"FREE delivery Wednesday, 29 April on your first order. Details | Wednesday, 29 April",False,
B0FFB9SF9R,190001,https://www.amazon.in/dp/B0FFB9SF9R,,True,In stock,False,,other,"FREE delivery Monday, 27 April on your first order. Details | Monday, 27 April",False,
B0F8J275QC,190001,https://www.amazon.in/dp/B0F8J275QC,,True,In stock,False,,other,"FREE delivery Wednesday, 29 April on your first order. Details | Wednesday, 29 April",False,
B0F8HXFXMH,190001,https://www.amazon.in/dp/B0F8HXFXMH,,True,In stock,False,,other,"FREE delivery Monday, 27 April on your first order. Details | Monday, 27 April",False,
B0F8J41165,190001,https://www.amazon.in/dp/B0F8J41165,,True,In stock,False,,other,"FREE delivery Monday, 27 April on your first order. Details | Monday, 27 April",False,
B0F8J4RHL5,190001,https://www.amazon.in/dp/B0F8J4RHL5,,True,In stock,False,,other,"FREE delivery Monday, 27 April on your first order. Details | Monday, 27 April",False,
B0FFBC22J7,194101,https://www.amazon.in/dp/B0FFBC22J7,,True,In stock,False,,other,"FREE delivery Tuesday, 12 May on your first order. Details | Tuesday, 12 May",False,
